hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
hotel emporio deluxe,"₹ 2,519",7.0,Good,18,"Paharganj, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 302 taxes and charges,3,1 night, 2 adults,"₹ 2,519",False,True,2023-11-07,2023-11-08,"Airport shuttle, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Breakfast"
OYO Townhouse 204 Sector 49 Near Logix city centre,"₹ 1,697",5.7,Review score,101,Noida,Classic Triple Room,1 extra-large double bed,+₹ 236 taxes and charges,4,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, Restaurant"
Inde Hotel Golf Course Extension,"₹ 3,599",8.0,Very good,53,Gurgaon,Standard Double Room,1 double bed,+₹ 432 taxes and charges,4,1 night, 2 adults,"₹ 3,599",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Aman International-A New Unit of Aman Continental,"₹ 5,920",4.9,Review score,8,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 710 taxes and charges,3,1 night, 2 adults,"₹ 5,920",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Bar, Breakfast"
CASA AHORA,"₹ 7,000",NA,NA,NA,"Pashim Vihar, New Delhi",Double Room,1 double bed,+₹ 840 taxes and charges,0,1 night, 2 adults,"₹ 7,000",False,True,2023-11-07,2023-11-08,"Free parking, Terrace, Bar, Air conditioning"
OYO Max Residency Near Dlf Avenue Saket,"₹ 1,697",2.3,Review score,7,"Malviya Nagar, New Delhi",Classic Triple Room,1 large double bed,+₹ 228 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
SPOT ON Diamond Hotel,"₹ 1,527",NA,NA,NA,Sikandarābād,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,
FabExpress Royal Ashray,"₹ 2,759",7.9,Good,168,Noida,Deluxe Room,1 double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 2,759",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
Delight by Downtown Travelodges,"₹ 2,160",6.2,Review score,4,"South Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 259 taxes and charges,0,1 night, 2 adults,"₹ 2,160",False,True,2023-11-07,2023-11-08,"Free parking, Free WiFi, Air conditioning"
FabExpress Royal Mirage I,"₹ 3,401",7.6,Good,11,New Delhi,Deluxe Room,1 double bed,+₹ 468 taxes and charges,3,1 night, 2 adults,"₹ 3,401",False,True,2023-11-07,2023-11-08,"Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Prabhu Sadan home stay,"₹ 1,800",9.7,Exceptional,10,Govardhan,Double Room with Private Bathroom,1 double bed,+₹ 216 taxes and charges,0,1 night, 2 adults,"₹ 1,800",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Flagship Hotel Dream View Near Omaxe Celebration Mall,"₹ 1,527",6.0,Review score,6,Gurgaon,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,
Hotel TMS Grand,"₹ 2,500",7.9,Good,18,"South West, New Delhi",Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Breakfast"
FabExpress F9 Noida Sector 27,"₹ 4,141",7.4,Good,14,Noida,Deluxe Room,1 double bed,+₹ 497 taxes and charges,3,1 night, 2 adults,"₹ 4,141",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Delhi Slum Experience Home Stay / Vijay Tours India,"₹ 8,500",NA,NA,NA,"Rohini, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 1,530 taxes and charges",0,1 night, 2 adults,"₹ 8,500",True,True,2023-11-07,2023-11-08,"Free parking, Free WiFi"
SPOT ON Hotel Prominent,"₹ 1,527",9.2,Superb,11,Meerut,Standard Double Room,1 large double bed,+₹ 207 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,
Treebo Trend Elite,"₹ 7,057",5.9,Review score,102,"South Delhi, New Delhi",Deluxe Double Room,Multiple bed types,+₹ 847 taxes and charges,3,1 night, 2 adults,"₹ 10,533",True,True,2023-11-07,2023-11-08,"Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
FabHotel Corporate Park,"₹ 5,096",7.4,Good,28,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 612 taxes and charges,3,1 night, 2 adults,"₹ 5,096",True,True,2023-11-07,2023-11-08,"Restaurant, Free WiFi, Air conditioning"
AVENUE 64,₹ 675,6.9,Review score,14,Gurgaon,Deluxe Double Room,1 double bed,+₹ 81 taxes and charges,3,1 night, 2 adults,₹ 675,False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Private parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Treebo Trend Noida Grand,"₹ 6,386",6.5,Review score,11,Noida,Economy Double Room,1 extra-large double bed,+₹ 766 taxes and charges,3,1 night, 2 adults,"₹ 7,983",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Breakfast"
Optimum Baba Residency- 5 Min From New Delhi Railway Station,₹ 899,4.0,Review score,10,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 108 taxes and charges,0,1 night, 2 adults,₹ 899,False,False,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Terrace, Air conditioning, Breakfast"
RED BRICK HOME BY EARTHAA ESCAPES,"₹ 3,800",7.8,Good,21,"Malviya Nagar, New Delhi",Deluxe Double Room,1 double bed,+₹ 456 taxes and charges,0,1 night, 2 adults,"₹ 3,800",True,True,2023-11-07,2023-11-08,"Free parking, Free WiFi, Air conditioning, Breakfast"
S B GUEST HOUSE-By Haveliya Hotels,"₹ 2,250",8.5,Very good,54,"Paharganj, New Delhi",Triple Room with Private Bathroom,3 single beds,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,250",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Daily housekeeping, Air conditioning"
The Palms Inn,"₹ 3,328",8.5,Very good,86,Gurgaon,Deluxe Double Room,1 double bed,+₹ 399 taxes and charges,3,1 night, 2 adults,"₹ 3,328",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms"
Hotel Livasa Inn Near BLK Hospital,"₹ 3,200",5.4,Review score,12,"Karol bagh, New Delhi",Deluxe King Room,1 double bed,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Fitness centre, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Breakfast"
Silver Homes - Malviya Nagar,"₹ 2,399",1.5,Review score,6,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 288 taxes and charges,3,1 night, 2 adults,"₹ 2,399",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Quality Inn Gurgaon,"₹ 4,479",7.6,Good,29,"Sector 14, Gurgaon",Twin Room,Multiple bed types,+₹ 537 taxes and charges,3,1 night, 2 adults,"₹ 4,479",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Hotel IP Residency - Couple friendly Near Preet Vihar East Delhi,"₹ 1,599",6.9,Review score,52,"East Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 192 taxes and charges,3,1 night, 2 adults,"₹ 1,599",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
The Stay Inn New Delhi,"₹ 5,000",8.8,Fabulous,44,"South Delhi, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 5,000",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Terrace, Garden, Tea/coffee maker in all rooms"
OYO Flagship 84036 Welcome Stay,"₹ 1,527",4.4,Review score,8,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,"Room service, Laundry, Daily housekeeping, Air conditioning"
OYO Home Hotel Dream Palace,"₹ 1,527",NA,NA,NA,Sūrajpur,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,Room service
"Astroport Sariska ""Treetop"" by Eight Continents","₹ 11,050",7.9,Good,37,Alwar,Signature Cottage,1 extra-large double bed,"+₹ 2,541 taxes and charges",0,1 night, 2 adults,"₹ 11,050",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Restaurant, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
Hotel Nio By Tarika,"₹ 5,939",6.3,Review score,40,Noida,Standard Double Room,1 extra-large double bed,+₹ 713 taxes and charges,4,1 night, 2 adults,"₹ 5,939",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Treebo Trend M2M Residency Sector 46,"₹ 7,282",7.3,Good,115,"Sector 40 - 44, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 874 taxes and charges,3,1 night, 2 adults,"₹ 9,103",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Collection O 37878 Star 17,"₹ 1,630",6.2,Review score,66,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 252 taxes and charges,3,1 night, 2 adults,"₹ 2,508",False,True,2023-11-07,2023-11-08,"Free parking, Facilities for disabled guests, Free WiFi, Daily housekeeping, Air conditioning"
Hotel Airport International,"₹ 2,447",7.0,Good,48,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 294 taxes and charges,4,1 night, 2 adults,"₹ 3,599",False,False,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Exceptional breakfast"
FabExpress Rama,"₹ 2,546",6.6,Review score,40,"Rohini, New Delhi",Deluxe Room,1 large double bed,+₹ 306 taxes and charges,3,1 night, 2 adults,"₹ 2,546",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping"
OYO Flagship The Dynamic Near Ambience Mall,"₹ 1,527",1.0,Review score,3,"Mahipalpur, New Delhi",Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",True,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Breakfast"
Dia Park Premier,"₹ 10,900",7.8,Good,27,"City Center - Sector 29, Gurgaon",Deluxe King Non-Smoking,1 double bed,"+₹ 1,962 taxes and charges",5,1 night, 2 adults,"₹ 10,900",True,True,2023-11-07,2023-11-08,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi, Bar"
Collection O Hotel City Near Gurudwara Shri Bangla Sahib,"₹ 1,561",1.0,Review score,3,"Karol bagh, New Delhi",Classic Triple Room,1 large double bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 2,402",False,True,2023-11-07,2023-11-08,Air conditioning
Grand Hari Piorko,"₹ 2,519",7.8,Good,171,"Paharganj, New Delhi",Twin Cum Master Bed (Can Join),2 single beds,+₹ 302 taxes and charges,4,1 night, 2 adults,"₹ 2,519",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
FabHotel Novel Suites,"₹ 3,185",6.3,Review score,28,"Dwarka, New Delhi",Deluxe Room,1 large double bed,+₹ 382 taxes and charges,3,1 night, 2 adults,"₹ 3,185",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Air conditioning, Breakfast"
Hotel De Cruise - New Delhi Railway Station,"₹ 3,919",6.8,Review score,44,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 470 taxes and charges,3,1 night, 2 adults,"₹ 5,599",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping, Air conditioning"
RR Residency,"₹ 2,240",7.3,Good,27,"Janakpuri, New Delhi",Deluxe Double Room,1 double bed,+₹ 269 taxes and charges,3,1 night, 2 adults,"₹ 2,240",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning, Good breakfast"
Flagship Soho Lite Near Iskcon Temple Noida,"₹ 1,447",6.6,Review score,8,Noida,Classic Triple Room,1 large double bed,+₹ 206 taxes and charges,3,1 night, 2 adults,"₹ 2,226",False,True,2023-11-07,2023-11-08,Room service
Mavens White Artemis Hospital Road Sector 52 Gurgaon,"₹ 1,709",8.1,Very good,211,Gurgaon,Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 205 taxes and charges,3,1 night, 2 adults,"₹ 1,709",False,False,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, 24-hour front desk, Good breakfast"
"Foxoso Hotel, Delhi Airport","₹ 4,050",6.6,Review score,410,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 486 taxes and charges,4,1 night, 2 adults,"₹ 4,050",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Airport Nirvana,"₹ 2,549",8.0,Very good,3,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 306 taxes and charges,3,1 night, 2 adults,"₹ 2,549",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Cottage Ganga Inn,"₹ 1,454",7.5,Good,123,"Paharganj, New Delhi",Standard Double Room with Fan,1 double bed,+₹ 174 taxes and charges,3,1 night, 2 adults,"₹ 1,454",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
OYO Townhouse 475 Nangal Raya Pankha Road,"₹ 1,697",3.1,Review score,86,"Janakpuri, New Delhi",Classic Triple Room,1 large double bed,+₹ 244 taxes and charges,4,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Areca Inn Noida Extension - Couple Friendly Local IDs Accepted,"₹ 2,669",6.5,Review score,15,Noida,Deluxe Room,1 extra-large double bed,+₹ 320 taxes and charges,3,1 night, 2 adults,"₹ 2,669",False,True,2023-11-07,2023-11-08,"Airport shuttle, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Breakfast"
Hotel Lotus Stay At Delhi Airport,₹ 720,7.6,Good,223,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,₹ 959,False,False,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Very good breakfast"
Hotel Shanti Palace Mahipalpur,"₹ 4,840",6.5,Review score,266,"Mahipalpur, New Delhi",Standard Double Room with 20% discount on food and soft beverage,1 double bed,+₹ 581 taxes and charges,4,1 night, 2 adults,"₹ 4,840",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Bar, Breakfast"
Hotel Green Castle (Heritage Hotel),"₹ 1,845",6.0,Review score,27,"North Delhi, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 221 taxes and charges,3,1 night, 2 adults,"₹ 1,845",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Milan - Near Delhi Airport,"₹ 1,650",7.2,Good,27,"Mahipalpur, New Delhi",Deluxe Double Room,"2 beds (1 extra-large double, 1 futon)",+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Flagship Hotel Blue Breeze,"₹ 1,527",4.0,Review score,3,Ballabgarh,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,Room service
Kutani Bagh - Best Hotel in Sariska National Park,"₹ 8,000",8.4,Very good,7,Tehla,Double Room with Garden View,1 large double bed,"+₹ 1,440 taxes and charges",4,1 night, 2 adults,"₹ 8,000",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Free parking, Restaurant, Non-smoking rooms, Airport shuttle, Room service, Family rooms, Tea/coffee maker in all rooms, Breakfast"
"Mosaic Hotel, Noida","₹ 9,120",7.1,Good,90,Noida,Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,642 taxes and charges",4,1 night, 2 adults,"₹ 9,120",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Very good breakfast"
Hotel Arch Plaza - Near Delhi Airport,"₹ 6,299",7.4,Good,79,"South West, New Delhi",Deluxe Double or Twin Room,"3 beds (2 singles, 1 extra-large double)",+₹ 756 taxes and charges,4,1 night, 2 adults,"₹ 6,299",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Superb breakfast"
Hotel Ronit Royal - New Delhi Airport,"₹ 1,536",7.0,Good,111,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 184 taxes and charges,4,1 night, 2 adults,"₹ 1,921",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
FabExpress F9 Ghaziabad,"₹ 2,103",7.8,Good,17,Ghaziabad,Deluxe Room,1 large double bed,+₹ 252 taxes and charges,3,1 night, 2 adults,"₹ 2,103",False,True,2023-11-07,2023-11-08,"Room service, Free WiFi"
Saltstayz Studio Apartment - Near Artemis & Medanta Hospital,"₹ 1,980",9.2,Superb,17,"Sector 40 - 44, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 238 taxes and charges,0,1 night, 2 adults,"₹ 3,960",True,True,2023-11-07,2023-11-08,"Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
AMAN RESIDENCY,₹ 893,6.5,Review score,47,"Rohini, New Delhi",Deluxe Family Room,1 extra-large double bed,+₹ 107 taxes and charges,0,1 night, 2 adults,"₹ 1,785",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Daily housekeeping, Air conditioning"
The Aroma Residency Gurgaon Sector 47 Corporate Family friendly,"₹ 3,217",7.7,Good,56,"Sector 40 - 44, Gurgaon",Double or Twin Room,1 large double bed,+₹ 386 taxes and charges,4,1 night, 2 adults,"₹ 3,217",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
"Airport Hotel Grand, New Delhi","₹ 1,800",7.2,Good,273,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 216 taxes and charges,4,1 night, 2 adults,"₹ 4,500",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Tea/coffee maker in all rooms, Good breakfast"
Udman South Delhi by Ferns N Petals,"₹ 10,249",8.1,Very good,218,"South Delhi, New Delhi",Superior Double Room,1 double bed,"+₹ 1,845 taxes and charges",4,1 night, 2 adults,"₹ 10,249",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Facilities for disabled guests, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 819 Peeragarhi Chowk,"₹ 1,697",4.6,Review score,18,"Pashim Vihar, New Delhi",Classic Triple Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,False,2023-11-07,2023-11-08,"Airport shuttle, Room service, Fitness centre, Facilities for disabled guests, Bar, Laundry, Daily housekeeping, Air conditioning"
"AB HOTEL - Hotel Amar ITL - STREET NO 7 - CHUNA MANDI, PAHAR GANJ","₹ 1,202",7.1,Good,114,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,849",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
A1 Sunny Feast,"₹ 9,000",8.8,Fabulous,4,Greater Noida,Deluxe Room,1 double bed,"+₹ 1,620 taxes and charges",4,1 night, 2 adults,"₹ 9,000",True,True,2023-11-07,2023-11-08,"Room service, Restaurant, Family rooms, Free parking, Tea/coffee maker in all rooms, Breakfast"
India International by Glance deluxe New Delhi,"₹ 1,399",7.3,Good,15,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 single bed,+₹ 168 taxes and charges,3,1 night, 2 adults,"₹ 1,999",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Terrace"
THE GRACE HOUSE Paharganj,"₹ 1,823",7.9,Good,96,"Paharganj, New Delhi",Budget Double Room,1 single bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 1,823",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping"
Hotel Star Villa - 50 meters New Delhi Railway Station,"₹ 1,300",5.4,Review score,31,"Paharganj, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,+₹ 156 taxes and charges,0,1 night, 2 adults,"₹ 2,600",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
Savoy Suites Greater Noida,"₹ 16,000",7.0,Good,334,Greater Noida,One-Bedroom Suite with Kitchenette,Beds: 1 double or 2 singles,"+₹ 2,880 taxes and charges",4,1 night, 2 adults,"₹ 16,000",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Breakfast"
Flagship Cube Resort,"₹ 1,527",NA,NA,NA,Panchli,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,Room service
Hotel Leo Saffron,"₹ 3,399",7.7,Good,103,"North Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 408 taxes and charges,3,1 night, 2 adults,"₹ 3,399",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Peace Point - 1 min walking distance from station,"₹ 1,428",6.6,Review score,309,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 171 taxes and charges,3,1 night, 2 adults,"₹ 2,914",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Breakfast"
FabHotel F9 Sector 121,"₹ 2,334",8.4,Very good,15,Indirapuram,Deluxe Room,1 double bed,+₹ 340 taxes and charges,3,1 night, 2 adults,"₹ 2,334",False,True,2023-11-07,2023-11-08,"Room service, Free WiFi, Breakfast"
Hotel Royal Saffron,"₹ 5,493",7.4,Good,115,"West Delhi, New Delhi",Deluxe King Room,1 double bed,+₹ 659 taxes and charges,3,1 night, 2 adults,"₹ 5,493",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Very good breakfast"
The Pllazio Hotel,"₹ 17,401",7.4,Good,217,"City Center - Sector 29, Gurgaon",Executive Room with 15% off on food and soft beverages,1 extra-large double bed,"+₹ 3,132 taxes and charges",5,1 night, 2 adults,"₹ 17,401",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Bar, Breakfast"
Ayaan Inn,"₹ 2,500",7.0,Good,1,Noida,Deluxe Double Room,1 large double bed,+₹ 300 taxes and charges,0,1 night, 2 adults,"₹ 2,500",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Free WiFi, Breakfast"
FabHotel Skylight Inn,"₹ 3,185",7.5,Good,115,Gurgaon,Deluxe Room,1 large double bed,+₹ 382 taxes and charges,3,1 night, 2 adults,"₹ 3,185",False,True,2023-11-07,2023-11-08,"Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk"
FabHotel Cameron,"₹ 4,245",6.3,Review score,35,"Jasola, New Delhi",Deluxe Room,1 double bed,+₹ 509 taxes and charges,3,1 night, 2 adults,"₹ 4,245",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
