hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Flagship Royel Inn Near Worlds Of Wonder,"₹ 3,123",7.0,Good,6,Kalkaji Devi,Classic Triple Room,1 large double bed,+₹ 439 taxes and charges,3,2 nights, 2 adults,"₹ 4,804",False,True,2023-12-08,2023-12-10,Room service
"Fortune District Centre, Ghaziabad - Member ITC's Hotel Group","₹ 17,198",7.5,Good,129,Ghaziabad,Deluxe Room,"3 beds (2 singles, 1 extra-large double)","+₹ 3,956 taxes and charges",4,2 nights, 2 adults,"₹ 17,198",True,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Breakfast"
Airport Hotel Sinon,"₹ 1,258",6.5,Review score,6,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 151 taxes and charges,3,2 nights, 2 adults,"₹ 1,258",False,False,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
1BHK Entire flat with bath tub hall and kitchen luxury furnished new Apartment,"₹ 11,998",3.0,Review score,1,"Chattarpur, New Delhi",Double Room,2 double beds,"+₹ 1,440 taxes and charges",0,2 nights, 2 adults,"₹ 11,998",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Family rooms, Free parking, Terrace, Garden, Air conditioning"
FabExpress Hemkunt Mansion,"₹ 10,616",8.0,Very good,184,Noida,Deluxe Double Room,1 double bed,"+₹ 1,274 taxes and charges",3,2 nights, 2 adults,"₹ 10,616",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi"
OYO Hotel 2 Yaars Near Ghitorni Metro Station,"₹ 3,055",3.2,Review score,6,New Delhi,Standard Double Room,1 large double bed,+₹ 415 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",True,True,2023-12-08,2023-12-10,Daily housekeeping
"BedChambers Serviced Apartment, Medicity","₹ 9,720",8.8,Fabulous,15,Gurgaon,One-Bedroom Apartment,1 extra-large double bed,Additional charges may apply,0,2 nights, 2 adults,"₹ 9,720",False,False,2023-12-08,2023-12-10,"Airport shuttle, Family rooms, Free parking, Free WiFi, 24-hour front desk"
OYO Townhouse 204 Sector 49 Near Logix city centre,"₹ 3,394",5.7,Review score,100,Noida,Classic Triple Room,1 extra-large double bed,+₹ 471 taxes and charges,4,2 nights, 2 adults,"₹ 5,222",False,True,2023-12-08,2023-12-10,"Room service, Restaurant"
Airport Hotel Tashree,"₹ 6,478",7.8,Good,114,"South West, New Delhi",Standard Double Room,1 large double bed,+₹ 777 taxes and charges,3,2 nights, 2 adults,"₹ 6,478",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Exceptional breakfast"
Inde Hotel Golf Course Extension,"₹ 13,498",8.0,Very good,53,Gurgaon,Standard Double Room,1 double bed,"+₹ 1,620 taxes and charges",4,2 nights, 2 adults,"₹ 13,498",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Aman International-A New Unit of Aman Continental,"₹ 11,840",5.1,Review score,7,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,"+₹ 1,421 taxes and charges",3,2 nights, 2 adults,"₹ 11,840",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Bar, Breakfast"
CASA AHORA,"₹ 14,000",NA,NA,NA,"Pashim Vihar, New Delhi",Double Room,1 double bed,"+₹ 1,680 taxes and charges",0,2 nights, 2 adults,"₹ 14,000",False,True,2023-12-08,2023-12-10,"Free parking, Terrace, Bar, Air conditioning"
SPOT ON Diamond Hotel,"₹ 3,055",NA,NA,NA,Sikandarābād,Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,
FabExpress Royal Ashray,"₹ 5,518",7.9,Good,169,Noida,Deluxe Room,1 double bed,+₹ 662 taxes and charges,3,2 nights, 2 adults,"₹ 5,518",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
Delight by Downtown Travelodges,"₹ 4,320",6.2,Review score,4,"South Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 518 taxes and charges,0,2 nights, 2 adults,"₹ 4,320",False,True,2023-12-08,2023-12-10,"Free parking, Free WiFi, Air conditioning"
FabExpress Royal Mirage I,"₹ 6,801",7.6,Good,11,New Delhi,Deluxe Room,1 double bed,+₹ 936 taxes and charges,3,2 nights, 2 adults,"₹ 6,801",False,True,2023-12-08,2023-12-10,"Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Prabhu Sadan home stay,"₹ 3,600",9.7,Exceptional,10,Govardhan,Double Room with Private Bathroom,1 double bed,+₹ 432 taxes and charges,0,2 nights, 2 adults,"₹ 3,600",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Hotel TMS Grand,"₹ 5,000",7.9,Good,18,"South West, New Delhi",Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 600 taxes and charges,3,2 nights, 2 adults,"₹ 5,000",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Breakfast"
FabExpress F9 Noida Sector 27,"₹ 9,111",7.4,Good,14,Noida,Deluxe Room,1 double bed,"+₹ 1,093 taxes and charges",3,2 nights, 2 adults,"₹ 9,111",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Delhi Slum Experience Home Stay / Vijay Tours India,"₹ 17,000",NA,NA,NA,"Rohini, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 3,060 taxes and charges",0,2 nights, 2 adults,"₹ 17,000",True,True,2023-12-08,2023-12-10,"Free parking, Free WiFi"
Treebo Trend Elite,"₹ 14,114",5.9,Review score,102,"South Delhi, New Delhi",Deluxe Double Room,Multiple bed types,"+₹ 1,694 taxes and charges",3,2 nights, 2 adults,"₹ 21,066",True,True,2023-12-08,2023-12-10,"Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
AVENUE 64,"₹ 1,350",6.9,Review score,14,Gurgaon,Deluxe Double Room,1 double bed,+₹ 162 taxes and charges,3,2 nights, 2 adults,"₹ 1,350",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Private parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
RED BRICK HOME BY EARTHAA ESCAPES,"₹ 7,600",7.7,Good,20,"Malviya Nagar, New Delhi",Deluxe Double Room,1 double bed,+₹ 912 taxes and charges,0,2 nights, 2 adults,"₹ 7,600",True,True,2023-12-08,2023-12-10,"Free parking, Free WiFi, Air conditioning, Breakfast"
S B GUEST HOUSE-By Haveliya Hotels,"₹ 4,500",8.6,Fabulous,49,"Paharganj, New Delhi",Triple Room with Private Bathroom,3 single beds,+₹ 540 taxes and charges,3,2 nights, 2 adults,"₹ 4,500",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Daily housekeeping, Air conditioning"
DoubleTree by Hilton Gurgaon New Delhi NCR,"₹ 34,998",7.5,Good,964,"Golf Course Road, Gurgaon",King Room,1 large double bed,"+₹ 6,300 taxes and charges",5,2 nights, 2 adults,"₹ 34,998",False,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Palms Inn,"₹ 4,992",8.5,Very good,86,Gurgaon,Deluxe Double Room,1 double bed,+₹ 599 taxes and charges,3,2 nights, 2 adults,"₹ 6,656",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms"
Hotel Livasa Inn Near BLK Hospital,"₹ 6,400",5.4,Review score,12,"Karol bagh, New Delhi",Deluxe King Room,1 double bed,+₹ 768 taxes and charges,3,2 nights, 2 adults,"₹ 6,400",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Breakfast"
Silver Homes - Malviya Nagar,"₹ 4,798",1.5,Review score,6,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 576 taxes and charges,3,2 nights, 2 adults,"₹ 4,798",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Hotel IP Residency - Couple friendly Near Preet Vihar East Delhi,"₹ 3,198",6.8,Review score,51,"East Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 384 taxes and charges,3,2 nights, 2 adults,"₹ 3,198",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
The Stay Inn New Delhi,"₹ 10,000",8.8,Fabulous,44,"South Delhi, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,200 taxes and charges",3,2 nights, 2 adults,"₹ 10,000",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Terrace, Garden, Tea/coffee maker in all rooms"
OYO Flagship 84036 Welcome Stay,"₹ 3,055",4.4,Review score,8,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,"Room service, Laundry, Daily housekeeping, Air conditioning"
OYO Home Hotel Dream Palace,"₹ 4,700",NA,NA,NA,Sūrajpur,Classic Triple Room,1 large double bed,+₹ 628 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,Room service
"Astroport Sariska ""Treetop"" by Eight Continents","₹ 23,400",7.9,Good,37,Alwar,Signature Cottage,1 extra-large double bed,"+₹ 5,382 taxes and charges",0,2 nights, 2 adults,"₹ 23,400",True,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Restaurant, Room service, Family rooms, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
Hotel Nio By Tarika,"₹ 17,098",6.3,Review score,40,Noida,Standard Double Room,1 extra-large double bed,"+₹ 3,078 taxes and charges",4,2 nights, 2 adults,"₹ 17,098",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Treebo Trend M2M Residency Sector 46,"₹ 14,564",7.3,Good,115,"Sector 40 - 44, Gurgaon",Deluxe Double Room,1 extra-large double bed,"+₹ 1,748 taxes and charges",3,2 nights, 2 adults,"₹ 18,206",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Collection O 37878 Star 17,"₹ 3,260",6.2,Review score,66,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 503 taxes and charges,3,2 nights, 2 adults,"₹ 5,016",False,True,2023-12-08,2023-12-10,"Free parking, Facilities for disabled guests, Free WiFi, Daily housekeeping, Air conditioning"
Hotel Airport International,"₹ 5,262",7.0,Good,48,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 631 taxes and charges,4,2 nights, 2 adults,"₹ 7,738",False,False,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Exceptional breakfast"
FabExpress Rama,"₹ 5,551",6.6,Review score,40,"Rohini, New Delhi",Deluxe Room,1 large double bed,+₹ 666 taxes and charges,3,2 nights, 2 adults,"₹ 5,551",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Daily housekeeping"
Dia Park Premier,"₹ 21,800",7.8,Good,27,"City Center - Sector 29, Gurgaon",Deluxe King Smoking,1 double bed,"+₹ 3,924 taxes and charges",5,2 nights, 2 adults,"₹ 21,800",True,True,2023-12-08,2023-12-10,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi, Bar"
Collection O Hotel City Near Gurudwara Shri Bangla Sahib,"₹ 3,123",1.0,Review score,3,"Karol bagh, New Delhi",Classic Triple Room,1 large double bed,+₹ 439 taxes and charges,3,2 nights, 2 adults,"₹ 4,804",False,True,2023-12-08,2023-12-10,Air conditioning
Grand Hari Piorko,"₹ 5,038",7.8,Good,168,"Paharganj, New Delhi",Twin Cum Master Bed (Can Join),2 single beds,+₹ 605 taxes and charges,4,2 nights, 2 adults,"₹ 5,038",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
FabHotel Novel Suites,"₹ 6,371",6.3,Review score,28,"Dwarka, New Delhi",Deluxe Room,1 large double bed,+₹ 764 taxes and charges,3,2 nights, 2 adults,"₹ 6,371",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Air conditioning, Breakfast"
Hotel De Cruise - New Delhi Railway Station,"₹ 7,839",6.8,Review score,44,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 941 taxes and charges,3,2 nights, 2 adults,"₹ 11,198",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping, Air conditioning"
Mavens White Artemis Hospital Road Sector 52 Gurgaon,"₹ 3,418",8.1,Very good,211,Gurgaon,Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 410 taxes and charges,3,2 nights, 2 adults,"₹ 3,418",False,False,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, 24-hour front desk, Good breakfast"
"Foxoso Hotel, Delhi Airport","₹ 8,100",6.6,Review score,410,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 972 taxes and charges,4,2 nights, 2 adults,"₹ 8,100",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Airport Nirvana,"₹ 5,098",8.0,Very good,3,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 612 taxes and charges,3,2 nights, 2 adults,"₹ 5,098",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Cottage Ganga Inn,"₹ 2,907",7.5,Good,123,"Paharganj, New Delhi",Standard Double Room with Fan,1 double bed,+₹ 349 taxes and charges,3,2 nights, 2 adults,"₹ 2,907",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
OYO Townhouse 475 Nangal Raya Pankha Road,"₹ 3,394",3.1,Review score,86,"Janakpuri, New Delhi",Classic Triple Room,1 large double bed,+₹ 487 taxes and charges,4,2 nights, 2 adults,"₹ 5,222",False,True,2023-12-08,2023-12-10,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Areca Inn Noida Extension - Couple Friendly Local IDs Accepted,"₹ 5,338",6.5,Review score,15,Noida,Deluxe Room,1 extra-large double bed,+₹ 641 taxes and charges,3,2 nights, 2 adults,"₹ 5,338",False,True,2023-12-08,2023-12-10,"Airport shuttle, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Breakfast"
Hotel Lotus Stay At Delhi Airport,"₹ 1,439",7.6,Good,219,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,+₹ 432 taxes and charges,3,2 nights, 2 adults,"₹ 1,919",False,False,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
Hotel Shanti Palace Mahipalpur,"₹ 5,280",6.5,Review score,265,"Mahipalpur, New Delhi",Standard Double Room with 20% discount on food and soft beverage,1 double bed,+₹ 634 taxes and charges,4,2 nights, 2 adults,"₹ 5,280",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Bar, Breakfast"
Hotel Milan - Near Delhi Airport,"₹ 3,300",7.3,Good,28,"Mahipalpur, New Delhi",Deluxe Double Room,"2 beds (1 extra-large double, 1 futon)",+₹ 396 taxes and charges,3,2 nights, 2 adults,"₹ 6,000",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Flagship Hotel Blue Breeze,"₹ 4,700",4.0,Review score,3,Ballabgarh,Classic Triple Room,1 large double bed,+₹ 628 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,Room service
Kutani Bagh - Best Hotel in Sariska National Park,"₹ 16,000",8.4,Very good,7,Tehla,Double Room with Garden View,1 large double bed,"+₹ 2,880 taxes and charges",4,2 nights, 2 adults,"₹ 16,000",True,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Free parking, Restaurant, Non-smoking rooms, Room service, Airport shuttle, Family rooms, Tea/coffee maker in all rooms, Breakfast"
"Mosaic Hotel, Noida","₹ 29,638",7.1,Good,90,Noida,Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 5,335 taxes and charges",4,2 nights, 2 adults,"₹ 29,638",False,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free parking, Facilities for disabled guests, Bar, Very good breakfast"
Hotel Arch Plaza - Near Delhi Airport,"₹ 12,598",7.4,Good,79,"South West, New Delhi",Deluxe Double or Twin Room,"3 beds (2 singles, 1 extra-large double)","+₹ 1,512 taxes and charges",4,2 nights, 2 adults,"₹ 12,598",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Superb breakfast"
Hotel Ronit Royal - New Delhi Airport,"₹ 3,073",7.0,Good,109,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 369 taxes and charges,4,2 nights, 2 adults,"₹ 3,841",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
FabExpress F9 Ghaziabad,"₹ 4,206",7.6,Good,16,Ghaziabad,Deluxe Room,1 large double bed,+₹ 505 taxes and charges,3,2 nights, 2 adults,"₹ 4,206",False,True,2023-12-08,2023-12-10,"Room service, Free WiFi"
Saltstayz Studio Apartment - Near Artemis & Medanta Hospital,"₹ 5,301",9.1,Superb,16,"Sector 40 - 44, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 636 taxes and charges,0,2 nights, 2 adults,"₹ 7,574",True,True,2023-12-08,2023-12-10,"Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
AMAN RESIDENCY,"₹ 1,785",6.5,Review score,47,"Rohini, New Delhi",Deluxe Family Room,1 extra-large double bed,+₹ 214 taxes and charges,0,2 nights, 2 adults,"₹ 3,570",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Daily housekeeping, Air conditioning"
The Aroma Residency Gurgaon Sector 47 Corporate Family friendly,"₹ 6,434",7.7,Good,56,"Sector 40 - 44, Gurgaon",Double or Twin Room,1 large double bed,+₹ 772 taxes and charges,4,2 nights, 2 adults,"₹ 6,434",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
"Airport Hotel Grand, New Delhi","₹ 3,600",7.2,Good,273,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 432 taxes and charges,4,2 nights, 2 adults,"₹ 9,000",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Free parking, Tea/coffee maker in all rooms, Good breakfast"
Udman South Delhi by Ferns N Petals,"₹ 20,498",8.1,Very good,218,"South Delhi, New Delhi",Superior Double Room,1 double bed,"+₹ 3,690 taxes and charges",4,2 nights, 2 adults,"₹ 20,498",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 819 Peeragarhi Chowk,"₹ 3,394",4.6,Review score,18,"Pashim Vihar, New Delhi",Classic Triple Room,1 large double bed,+₹ 471 taxes and charges,3,2 nights, 2 adults,"₹ 5,222",False,False,2023-12-08,2023-12-10,"Airport shuttle, Room service, Fitness centre, Facilities for disabled guests, Bar, Laundry, Daily housekeeping, Air conditioning"
"AB HOTEL - Hotel Amar ITL - STREET NO 7 - CHUNA MANDI, PAHAR GANJ","₹ 2,404",7.1,Good,114,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 288 taxes and charges,3,2 nights, 2 adults,"₹ 3,698",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
A1 Sunny Feast,"₹ 18,000",8.8,Fabulous,4,Greater Noida,Deluxe Room,1 double bed,"+₹ 3,240 taxes and charges",4,2 nights, 2 adults,"₹ 18,000",True,True,2023-12-08,2023-12-10,"Room service, Restaurant, Family rooms, Free parking, Tea/coffee maker in all rooms, Breakfast"
India International by Glance deluxe New Delhi,"₹ 2,799",7.2,Good,14,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 single bed,+₹ 336 taxes and charges,3,2 nights, 2 adults,"₹ 3,998",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Terrace"
THE GRACE HOUSE Paharganj,"₹ 3,645",7.9,Good,96,"Paharganj, New Delhi",Budget Double Room,1 single bed,+₹ 437 taxes and charges,3,2 nights, 2 adults,"₹ 3,645",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping"
Hotel Star Villa,"₹ 2,000",5.2,Review score,30,"Paharganj, New Delhi",Deluxe Twin Room,1 single bed,+₹ 240 taxes and charges,0,2 nights, 2 adults,"₹ 2,000",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
Flagship Cube Resort,"₹ 3,055",NA,NA,NA,Panchli,Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,Room service
Hotel Leo Saffron,"₹ 7,398",7.7,Good,103,"North Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 888 taxes and charges,3,2 nights, 2 adults,"₹ 7,398",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Peace Point - 1 min walking distance from station,"₹ 2,856",6.6,Review score,307,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 343 taxes and charges,3,2 nights, 2 adults,"₹ 5,828",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Breakfast"
FabHotel F9 Sector 121,"₹ 4,669",8.4,Very good,14,Indirapuram,Deluxe Room,1 double bed,+₹ 680 taxes and charges,3,2 nights, 2 adults,"₹ 4,669",False,True,2023-12-08,2023-12-10,"Room service, Free WiFi, Breakfast"
Hotel Royal Saffron,"₹ 7,738",7.4,Good,115,"West Delhi, New Delhi",Deluxe King Room,1 double bed,+₹ 929 taxes and charges,3,2 nights, 2 adults,"₹ 7,738",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Very good breakfast"
The Pllazio Hotel,"₹ 29,566",7.4,Good,216,"City Center - Sector 29, Gurgaon",Neo Classic Room with 15% off on food and soft beverages,Beds: 1 double or 2 singles,"+₹ 5,322 taxes and charges",5,2 nights, 2 adults,"₹ 29,566",False,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free parking, Bar, Breakfast"
Ayaan Inn,"₹ 5,000",7.0,Good,1,Noida,Deluxe Double Room,1 large double bed,+₹ 600 taxes and charges,0,2 nights, 2 adults,"₹ 5,000",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free parking, Free WiFi, Breakfast"
FabHotel Skylight Inn,"₹ 6,371",7.5,Good,115,Gurgaon,Deluxe Room,1 large double bed,+₹ 764 taxes and charges,3,2 nights, 2 adults,"₹ 6,371",False,True,2023-12-08,2023-12-10,"Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk"
FabHotel Cameron,"₹ 8,491",6.3,Review score,35,"Jasola, New Delhi",Deluxe Room,1 double bed,"+₹ 1,019 taxes and charges",3,2 nights, 2 adults,"₹ 8,491",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Flagship 87667 Hotel Tushar Continental 1,"₹ 3,394",5.4,Review score,5,"Paharganj, New Delhi",Classic Triple Room,1 large double bed,+₹ 471 taxes and charges,3,2 nights, 2 adults,"₹ 5,222",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Daily housekeeping"
Treebo Trend Apple Pie,"₹ 6,965",8.3,Very good,67,Noida,Standard Double Room,1 large double bed,+₹ 836 taxes and charges,3,2 nights, 2 adults,"₹ 10,395",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
